restaurant_id,district,r_name,r_latitude,r_longitude,rating,category,address
ChIJCyunNZRRqEcREcx_M4LYV9o,Mitte_10_1,Hala Teigwaren,52.5415503,13.3499771,4.5,restaurant,"Torfstraße 18, Berlin"
ChIJy6MaWyBRqEcRkE103WwJH88,Mitte_10_1,Hanoi Cantine,52.5415848,13.3507132,4.5,restaurant,"Torfstraße 16, Berlin"
ChIJZbJjfwBRqEcR4H5QIO9bPYE,Mitte_10_1,Burger Yummmyyyy,52.5416524,13.3498531,,restaurant,"Torfstraße 17, Berlin"
ChIJTUXqFCdRqEcRQKUooAdU_us,Mitte_10_1,Yaman Grill 02,52.5415981,13.3491473,4.7,restaurant,"Föhrer Straße 11, Berlin"
ChIJ18bTdXlRqEcRApupPyHifYE,Mitte_10_1,Pizza Pasta Salate,52.54153469999999,13.3487779,4.1,restaurant,"Föhrer Straße 10, Berlin"
ChIJN4tBCABRqEcRBJzZof0ZQzo,Mitte_10_1,My Döner,52.5417243,13.3495276,4.7,restaurant,"Föhrer Straße 13, Berlin"
ChIJ18bTdXlRqEcRpgzGiVpEavw,Mitte_10_1,Butt`s Spicy Kitchen Halal,52.54162400000001,13.3489217,4.2,meal_takeaway,"Föhrer Straße 10, Berlin"
ChIJi7Nk4Z9RqEcRr0dXhNrBJuA,Mitte_10_1,Yeni DIDIM,52.5417265,13.3494642,3.6,restaurant,"Föhrer Straße 13, Berlin"
ChIJNRKhoeBRqEcRKlsuqJJ064w,Mitte_10_1,Smashy N Crunchy,52.5417792,13.3498276,4.8,restaurant,"Torfstraße 17, Berlin"
ChIJyatDG3lRqEcRlSIL7vcz7z0,Mitte_10_1,Don Pasquale,52.54196139999999,13.3506675,4.8,restaurant,"Triftstraße 38, Berlin"
ChIJyQWu5a1RqEcRklUnLycAxZc,Mitte_10_1,Aramark-Kantine,52.5417736,13.3479236,4.3,restaurant,"Wedding, Berlin"
ChIJKyUgxVtRqEcR0mAuRJ7aau4,Mitte_10_1,Max Augustin,52.54232409999999,13.3482679,5.0,restaurant,"Augustenburger Platz 1, Berlin"
ChIJ91ORZHlRqEcRbeSCOS58NHA,Mitte_10_1,Imbiss am Campus,52.54232409999999,13.3482679,3.6,meal_takeaway,"Augustenburger Platz 1, Berlin"
ChIJfXwbGABRqEcReSAkjHRm6Aw,Mitte_10_1,Can İMBİSS,52.542378,13.3482167,4.0,restaurant,"Augustenburger Platz 2, Berlin"
ChIJQzgR2OtRqEcR3zlQ13N-Bks,Mitte_10_1,Bäckerei Goldstück,52.54227119999999,13.3521307,4.8,bakery,"Triftstraße 44, Berlin"
ChIJ_ck298hRqEcRi-TOdMtNGhI,Mitte_10_1,UUU,52.54192920000001,13.3548347,4.7,restaurant,"Sprengelstraße 15, Berlin"
ChIJx4L8r3hRqEcRa0BO3eCkoeo,Mitte_10_1,Trifthouse Gaststätte Kneipe,52.5427778,13.3547222,4.3,bar,"Triftstraße 52, Berlin"
ChIJr6ODKFxRqEcRi5vaDcN5uIM,Mitte_10_1,12 Cafe & Bar - Cocktails & Tacos,52.5421277,13.3556293,4.6,bar,"Sprengelstraße 12, Berlin"
ChIJtz8pP4JRqEcRTeVscMLBtd0,Mitte_10_2,Naveena Path,52.541866,13.357426,4.6,restaurant,"Tegeler Straße 22, Berlin"
ChIJI7LWm4FRqEcR-wAU0-L06lU,Mitte_10_2,Eschenbräu,52.5434732,13.3594853,4.6,bar,"Triftstraße 67, Berlin"
ChIJtdwgHYJRqEcRvCj_XQRLUXo,Mitte_10_2,Shikgoo,52.542699,13.356992,4.3,restaurant,"Tegeler Straße 25, Berlin"
ChIJ8y5XHYJRqEcRmef0Vjh9O10,Mitte_10_2,Tipperary Berlin,52.5431452,13.3567396,4.2,cafe,"Triftstraße 58, Berlin"
ChIJWbGnDABRqEcRRiSeVlvPTiI,Mitte_10_2,Serio Pizza Napoletana,52.542158,13.357245,4.4,restaurant,"Tegeler Straße 23, Berlin"
ChIJ7VWG-LBRqEcR8WDIfzMQy90,Mitte_10_2,Komeri,52.54219079999999,13.3577284,5.0,restaurant,"Sprengelstraße 42, Berlin"
ChIJ5XQOL2JRqEcR4QFquf9f-PQ,Mitte_10_2,Subzees,52.54219079999999,13.3577284,4.9,restaurant,"Sprengelstraße 42, Berlin"
ChIJd23c_y9RqEcR7oqieyEqfCc,Mitte_10_2,Hung Sushi,52.5425495,13.3562939,,meal_takeaway,"Tegeler Straße 31, Berlin"
ChIJm3xfm99RqEcRiC8G0-MsMzU,Mitte_10_2,Sushi & Asian Tveita,52.5425573,13.3563243,4.1,restaurant,"Tegeler Straße 31, Berlin"
ChIJJXnGMy9RqEcRuMs38oCYX0A,Mitte_10_2,Han West - Delivery & Pick up point only,52.5421796,13.3612922,4.2,restaurant,"Burgsdorfstraße 7, Berlin"
ChIJgTNGAYJRqEcRpPuhpUG8njM,Mitte_10_2,Chibee,52.54295,13.35608,4.3,restaurant,"Tegeler Straße 29A, Berlin"
ChIJX0d42tZRqEcRiyiIbq5wYE8,Mitte_10_2,KunCi Sushi Berlin,52.54325029999999,13.3567917,4.8,restaurant,"Triftstraße 58, Berlin"
ChIJXafjhQhRqEcRPzx9aOkvkvQ,Mitte_10_2,DUKKI,52.542928,13.3630402,4.8,restaurant,"Burgsdorfstraße 14, Berlin"
ChIJS9jOtvdRqEcRAkXB75o6PJs,Mitte_10_2,Sarajevo Berlin,52.5442897,13.3593533,4.8,restaurant,"Triftstraße 8, Berlin"
ChIJeZMhTQBRqEcRfR0MMY8c8w4,Mitte_10_2,Mr. Noodle Chen,52.5441458,13.3602561,4.8,restaurant,"Willdenowstraße 12, Berlin"
ChIJoafqvYZRqEcRhtzC4Xa0w6w,Mitte_10_3,Falafel Dream 2010,52.54333,13.365181,4.7,restaurant,"Müllerstraße 14A, Berlin"
ChIJYe4-0X9RqEcRupWPOOnBAo4,Mitte_10_3,Mon Rêve Café,52.5432529,13.3641547,4.6,night_club,"Müllerstraße 163B, Berlin"
ChIJAQAkzGpWqEcRrps-bqlQy5s,Mitte_10_3,Quiche-Haus - Salon L'écritoire,52.54183190000001,13.3715737,4.0,restaurant,"Schönwalder Straße 20, Berlin"
ChIJs-u0IYVRqEcR2Z6ELaG_AtM,Mitte_10_3,Tiger Karaoke BAR & Thai Restaurant,52.5414792,13.3683991,4.0,restaurant,"Müllerstraße 6/1. Etage, Berlin"
ChIJ9eqZANtRqEcRY6snGIG3awc,Mitte_10_3,Uncle Bien,52.5415012,13.3687782,5.0,restaurant,"Fennstraße 4, Berlin"
ChIJATJI_4VRqEcR6PfEXXIU0Zs,Mitte_10_3,Bistro Lokman Hekim,52.5409614,13.3703478,3.5,restaurant,"Reinickendorfer Straße 5, Berlin"
ChIJp8mNV49RqEcR2i0mQR8K4YM,Mitte_10_3,Buffalo 2,52.54094480000001,13.3703954,4.0,restaurant,"Reinickendorfer Straße 5, Berlin"
ChIJicuO0StSqEcRgb5NdT1OQIo,Mitte_10_3,Diazo - Wedding,52.54094480000001,13.3703954,2.7,meal_delivery,"Reinickendorfer Straße 5, Berlin"
ChIJaW6DsIZRqEcRD9HsoWpV4LU,Mitte_10_3,Libanon Falafel,52.54306460000001,13.3645225,4.4,restaurant,"Müllerstraße 165, Berlin"
ChIJJVuj78JRqEcRi_Wn-6kH1tk,Mitte_10_3,Pizzeria Allegro,52.54136,13.3703699,4.0,restaurant,"Reinickendorfer Straße 8, Berlin"
ChIJaYUl_oVRqEcRG29mhXnBb4c,Mitte_10_3,Happy Sportbar,52.5415934,13.3702088,4.1,bar,"Reinickendorfer Straße 9, Berlin"
ChIJU3vsAIZRqEcRg-2A4k0ImAA,Mitte_10_3,Wedding Grillhaus Berlin,52.5417155,13.3702457,4.2,meal_takeaway,"Reinickendorfer Straße 9, Berlin"
ChIJ44Dzp6VRqEcRS-IyzvLrVm8,Mitte_10_3,Nimet Sofrasi,52.54231710000001,13.369512,4.5,restaurant,"Reinickendorfer Straße 120, Berlin"
